IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度,ASN
109.176.19.244,443,TRUE,SIN,SG,,,,AS212336
131.143.251.30,443,TRUE,LAX,US,California,,,AS212336
131.143.251.92,443,TRUE,LAX,US,California,,,AS212336
131.143.251.107,443,TRUE,LAX,US,California,,,AS212336
131.143.251.165,443,TRUE,LAX,US,California,,,AS212336
131.143.251.186,443,TRUE,LAX,US,California,,,AS212336
131.143.251.237,443,TRUE,LAX,US,California,,,AS212336
140.235.37.57,443,TRUE,NRT,JP,Tokyo,,,AS51847
140.235.37.69,443,TRUE,NRT,JP,Tokyo,,,AS51847
140.235.37.85,443,TRUE,NRT,JP,Tokyo,,,AS212336
140.235.37.203,443,TRUE,NRT,JP,Saitama,,,AS20473
140.235.38.47,443,TRUE,TPE,TW,Taiwan,,,AS38136
140.235.38.206,443,TRUE,TPE,TW,Taiwan,,,AS38136
140.235.39.19,443,TRUE,TPE,TW,Taiwan,,,AS212336
140.235.39.31,443,TRUE,TPE,TW,Taiwan,,,AS212336
140.235.39.67,443,TRUE,TPE,TW,Taiwan,,,AS212336
140.235.39.139,443,TRUE,TPE,TW,Taiwan,,,AS212336
140.235.39.162,443,TRUE,TPE,TW,Taiwan,,,AS212336
140.235.39.206,443,TRUE,TPE,TW,Taiwan,,,AS212336
141.11.138.19,443,TRUE,NRT,JP,Tokyo,,,AS212336
141.11.138.102,443,TRUE,NRT,JP,Tokyo,,,AS212336
141.11.138.117,443,TRUE,NRT,JP,Tokyo,,,AS212336
141.11.138.167,443,TRUE,NRT,JP,Tokyo,,,AS212336
141.11.138.175,8443,TRUE,NRT,JP,Tokyo,,,AS212336
141.11.138.218,443,TRUE,NRT,JP,Tokyo,,,AS212336
141.11.138.236,443,TRUE,NRT,JP,Tokyo,,,AS212336
141.11.139.128,443,TRUE,NRT,JP,Tokyo,,,AS212336
147.79.20.129,443,TRUE,NRT,JP,Tokyo,,,AS51847
147.79.20.144,443,TRUE,NRT,JP,Tokyo,,,AS51847
147.79.20.177,443,TRUE,NRT,JP,Tokyo,,,AS51847
147.79.20.197,443,TRUE,NRT,JP,Tokyo,,,AS51847
151.241.88.101,443,TRUE,DEN,US,Utah,,,AS212336
151.242.11.198,443,TRUE,HKG,HK,,,,AS212336
151.242.188.152,443,TRUE,TPE,TW,Taiwan,,,AS212336
151.242.188.249,443,TRUE,TPE,TW,Taiwan,,,AS212336
151.242.189.33,443,TRUE,TPE,TW,Taiwan,,,AS212336
151.242.189.35,443,TRUE,TPE,TW,Taiwan,,,AS212336
151.242.189.40,443,TRUE,TPE,TW,Taiwan,,,AS212336
151.242.189.41,443,TRUE,TPE,TW,Taiwan,,,AS212336
151.242.189.130,8443,TRUE,TPE,TW,Taiwan,,,AS212336
151.242.189.137,443,TRUE,TPE,TW,Taiwan,,,AS212336
151.242.189.184,443,TRUE,TPE,TW,Taiwan,,,AS212336
151.242.189.238,443,TRUE,TPE,TW,Taiwan,,,AS212336
155.117.155.115,443,TRUE,NRT,JP,Tokyo,,,AS212336
155.117.155.169,443,TRUE,NRT,JP,Tokyo,,,AS212336
185.115.207.82,443,TRUE,SIN,SG,,,,AS212336
185.115.207.94,443,TRUE,SIN,SG,,,,AS212336
185.115.207.102,443,TRUE,SIN,SG,,,,AS212336
185.115.207.141,443,TRUE,SIN,SG,,,,AS212336
185.115.207.149,443,TRUE,SIN,SG,,,,AS212336
185.115.207.173,443,TRUE,SIN,SG,,,,AS212336
185.115.207.190,443,TRUE,SIN,SG,,,,AS212336
199.48.247.81,8443,TRUE,HKG,HK,,,,AS62711
199.48.247.126,8443,TRUE,HKG,HK,,,,AS212336
199.48.247.130,443,TRUE,HKG,HK,,,,AS202662
199.48.247.203,443,TRUE,HKG,HK,,,,AS62711
208.68.180.65,8443,TRUE,LAX,US,California,,,AS212336
208.68.180.72,8443,TRUE,LAX,US,California,,,AS212336
208.68.180.131,443,TRUE,LAX,US,California,,,AS212336
208.68.180.136,8443,TRUE,LAX,US,California,,,AS212336
208.68.180.188,443,TRUE,LAX,US,California,,,AS212336
208.68.180.188,8443,TRUE,LAX,US,California,,,AS212336
208.68.180.204,443,TRUE,LAX,US,California,,,AS212336
208.68.180.240,443,TRUE,LAX,US,California,,,AS212336
208.68.180.240,2096,TRUE,LAX,US,California,,,AS212336
213.210.4.48,443,TRUE,TPE,TW,Taiwan,,,AS212336
213.210.4.59,443,TRUE,TPE,TW,Taiwan,,,AS212336
213.210.4.238,443,TRUE,TPE,TW,Taiwan,,,AS212336
213.210.5.50,443,TRUE,TPE,TW,Taiwan,,,AS38136
213.210.5.126,443,TRUE,TPE,TW,Taiwan,,,AS38136
216.238.54.35,443,TRUE,NRT,JP,Tokyo,,,AS212336
216.238.54.114,8443,TRUE,NRT,JP,Tokyo,,,AS212336
